partida_id,rodada,clube,atleta,minuto,tipo_de_gol,minuto_numerico
5310,33,Coritiba,Juan Maldonado Jaimez Júnior,24,,24
5310,33,Figueirense,Yago Rocha,40,,40
5313,33,Grêmio,Everton Sousa Soares,52,,52
5313,33,Grêmio,Deyvison Rogério da Silva,85,,85
5314,33,Corinthians,Malcom Filipe Silva de Oliveira,68,,68
5314,33,Corinthians,Vágner Love,75,,75
5314,33,Corinthians,Lucca Borges de Brito,85,,85
5312,33,Santos,Ricardo Oliveira,49,,49
5312,33,Palmeiras,Eduardo Pereira Rodrigues,75,,75
5312,33,Santos,Thiago Maia,27,,27
5315,33,Fluminense,Gerson Santos da Silva,45+3,,48
5316,33,Goiás,Zé Love,48,,48
5316,33,Goiás,Bruno Henrique,51,,51
5316,33,Internacional,Valdívia,20,,20
5317,34,Internacional,Victor Vinícius Coelho Santos,88,,88
5318,34,Corinthians,Lucca Borges de Brito,88,,88
5318,34,Coritiba,Negueba,47,,47
5318,34,Corinthians,Jadson,16,Penalty,16
5319,34,Avaí,Anderson Lopes,59,,59
5319,34,Athletico Paranaense,Walter Henrique da Silva,35,,35
5319,34,Athletico Paranaense,Sidcley Ferreira Pereira,43,,43
5320,34,Chapecoense,Camilo,64,,64
5320,34,Fluminense,Gustavo Scarpa,48,,48
5320,34,Chapecoense,Túlio de Melo,30,,30
5320,34,Fluminense,Jean Raphael Vanderlei Moreira,20,Penalty,20
5320,34,Chapecoense,Thiego,34,,34
5322,34,Flamengo,Alan Patrick,48,,48
5322,34,Flamengo,Kayke Moreno,51,,51
5322,34,Flamengo,Kayke Moreno,64,,64
5322,34,Flamengo,Alan Patrick,19,,19
5322,34,Goiás,Erik Nascimento de Lima,45+2,,47
5323,34,Cruzeiro,Willian Gomes de Siqueira,33,,33
5323,34,Cruzeiro,Leandro Damião,81,,81
5323,34,São Paulo,Luís Fabiano,31,,31
5324,34,Atlético Mineiro,Jesús Dátolo,90,,90
5321,34,Vasco da Gama,Rafael Silva dos Santos,35,,35
5321,34,Vasco da Gama,Nenê,40,,40
5326,34,Sport,André Felipe Ribeiro de Souza,69,,69
5327,35,Cruzeiro,Willians Domingos Fernandes,59,Penalty,59
5327,35,Cruzeiro,Durval,61,Gol Contra,61
5327,35,Cruzeiro,Marcos Vinícius de Jesus Araújo,66,,66
5328,35,Coritiba,João Paulo Silva,45+3,,48
5328,35,Coritiba,Henrique Almeida,90+3,,93
5328,35,Goiás,Fred,80,,80
5328,35,Coritiba,Juan Maldonado Jaimez Júnior,1,,1
5329,35,Figueirense,Clayton da Silveira da Silva,14,Penalty,14
5331,35,Palmeiras,Róbson Michael Signorini,54,,54
5331,35,Athletico Paranaense,Marcos Guilherme,2,,2
5331,35,Palmeiras,Jackson de Souza,74,,74
5331,35,Athletico Paranaense,Ewandro,84,,84
5331,35,Palmeiras,Alecsandro,90+5,,95
5331,35,Athletico Paranaense,Ewandro,86,,86
5330,35,Joinville,Fernando Viana,42,,42
5330,35,Avaí,André Lima,19,,19
5330,35,Avaí,Éverton Silva,88,,88
5332,35,Grêmio,Luan Guilherme de Jesus Vieira,60,Penalty,60
5333,35,Chapecoense,Ananias Elói Castro Monteiro,64,,64
5334,35,São Paulo,Alan Kardec,69,,69
5334,35,Atlético Mineiro,Jesús Dátolo,70,,70
5334,35,São Paulo,Alan Kardec,85,,85
5334,35,São Paulo,Michel Bastos,75,,75
5334,35,São Paulo,Luís Fabiano,90+1,Penalty,91
5334,35,Atlético Mineiro,Luan Madson Gedeão de Paiva,57,,57
5336,35,Vasco da Gama,Júlio César Coelho Moraes Júnior,72,,72
5336,35,Corinthians,Vágner Love,82,,82
5337,36,Cruzeiro,Marcos Vinícius de Jesus Araújo,20,,20
5337,36,Palmeiras,Lucas Barrios,71,,71
5339,36,Atlético Mineiro,Luan Madson Gedeão de Paiva,23,,23
5339,36,Atlético Mineiro,Marcos Rocha,57,,57
5339,36,Goiás,Erik Nascimento de Lima,39,,39
5339,36,Goiás,Bruno Henrique,60,,60
5340,36,Internacional,Victor Vinícius Coelho Santos,53,,53
5342,36,Corinthians,Cristian Baroni,76,Penalty,76
5342,36,Corinthians,Edu Dracena,45+1,,46
5342,36,Corinthians,Bruno Henrique Corsini,27,,27
5342,36,Corinthians,Lucca Borges de Brito,61,,61
5342,36,Corinthians,Ángel Romero,29,,29
5342,36,São Paulo,Carlos Andrade Souza,70,,70
5342,36,Corinthians,Ángel Romero,64,,64
5338,36,Joinville,Rafael Donato,81,,81
5338,36,Vasco da Gama,Nenê,5,,5
5338,36,Vasco da Gama,Duvier Riascos,10,,10
5343,36,Ponte Preta,Diego Oliveira,77,,77
5343,36,Flamengo,Gabriel Santana,56,,56
5344,36,Avaí,Léo Gamalho,90,,90
5344,36,Fluminense,Gum,21,,21
5344,36,Fluminense,Osvaldo Filho,75,,75
5344,36,Fluminense,Fred,86,,86
5345,36,Coritiba,Henrique Almeida,58,,58
5347,37,São Paulo,Thiago Henrique Mendes Ribeiro,90+4,,94
5347,37,Figueirense,Clayton da Silveira da Silva,28,,28
5347,37,São Paulo,Luís Fabiano,11,,11
5347,37,Figueirense,Carlos Alberto Gomes de Jesus,75,,75
5347,37,São Paulo,Alan Kardec,90+1,,91
5348,37,Fluminense,Cícero Santos,74,Penalty,74
5348,37,Internacional,Victor Vinícius Coelho Santos,4,,4
5349,37,Avaí,Antonio Carlos Capocasali,66,,66
5351,37,Cruzeiro,Charles Fernando Basílio da Silva,40,,40
5351,37,Cruzeiro,Alisson Euler de Freitas Castro,64,,64
5351,37,Cruzeiro,Willian Gomes de Siqueira,35,,35
5352,37,Atlético Mineiro,Lucas Pratto,42,Penalty,42
5352,37,Grêmio,Everton Sousa Soares,30,,30
5352,37,Grêmio,Luan Guilherme de Jesus Vieira,69,,69
5350,37,Sport,Matheus Ferraz Pereira,24,,24
5350,37,Sport,André Felipe Ribeiro de Souza,90+1,,91
5355,37,Coritiba,Henrique Almeida,90+4,,94
5355,37,Coritiba,Juan Maldonado Jaimez Júnior,24,,24
5353,37,Chapecoense,Túlio de Melo,46,,46
5353,37,Goiás,Fred,33,,33
5353,37,Goiás,Fred,78,,78
5353,37,Goiás,Erik Nascimento de Lima,29,Penalty,29
5354,37,Vasco da Gama,Nenê,45,Penalty,45
5356,37,Athletico Paranaense,Roberto Heuchayer,13,,13
5356,37,Athletico Paranaense,Cleberson Martins de Souza,33,,33
5356,37,Athletico Paranaense,Cleberson Martins de Souza,67,,67
5365,38,Grêmio,Deyvison Rogério da Silva,60,,60
5365,38,Grêmio,Marcelo Oliveira Ferreira,6,,6
5358,38,Palmeiras,Vitor Hugo Franchescoli de Souza,90,,90
5358,38,Flamengo,Marcos Rogério Ricci Lopes,76,,76
5358,38,Palmeiras,Eduardo Pereira Rodrigues,72,,72
5360,38,Santos,Gabriel Barbosa,29,,29
5360,38,Santos,Gabriel Barbosa,60,,60
5360,38,Santos,Geuvânio,14,,14
5360,38,Santos,Vitor Bueno,73,,73
5360,38,Santos,Geuvânio,80,,80
5360,38,Athletico Paranaense,Cleberson Martins de Souza,12,,12
5364,38,Atlético Mineiro,Thiago Ribeiro,39,,39
5364,38,Atlético Mineiro,Leonardo Silva,51,,51
5364,38,Atlético Mineiro,Patric Cabral Lalau,68,,68
5361,38,Sport,Diego Souza,62,,62
5357,38,Internacional,Victor Vinícius Coelho Santos,26,,26
5357,38,Internacional,Victor Vinícius Coelho Santos,62,,62
5359,38,Figueirense,Marcos Assis de Santana,49,,49
5362,38,São Paulo,José Rogério de Oliveira Melo,90+3,,93
5363,38,Corinthians,Vágner Love,78,,78
5363,38,Avaí,Claudinei Junio de Souza,57,,57
5368,1,Flamengo,Éverton Cardoso da Silva,5,,5
5367,1,Palmeiras,Thiago Martins Bueno,52,,52
5367,1,Palmeiras,Róger Guedes,19,,19
5367,1,Palmeiras,Gabriel Jesus,46,,46
5367,1,Palmeiras,Gabriel Jesus,87,,87
5369,1,Atlético Mineiro,Juan Cazares,15,,15
5370,1,Coritiba,Kléber,71,,71
5371,1,Santa Cruz,Grafite,28,,28
5371,1,Santa Cruz,Keno,87,Penalty,87
5371,1,Santa Cruz,Grafite,44,,44
5371,1,Santa Cruz,Fernando Gabriel Vougado Ribeiro,85,,85
5371,1,Vitória,Kieza,80,,80
5372,1,São Paulo,Lucas Fernandes,22,,22
5375,1,Fluminense,Fred,39,,39
5377,2,Palmeiras,Moisés Lima Magalhães,90+1,,91
5377,2,Ponte Preta,Felipe Azevedo,24,,24
5377,2,Ponte Preta,Felipe Azevedo,33,,33
5378,2,Santa Cruz,Grafite,53,,53
5378,2,Fluminense,Gustavo Scarpa,57,,57
5378,2,Santa Cruz,Grafite,83,Penalty,83
5378,2,Fluminense,Gum,60,,60
5379,2,Figueirense,Rafael Moura,55,,55
5379,2,Cruzeiro,José Élber Pimentel da Silva,56,,56
5379,2,Cruzeiro,Douglas Coutinho,63,,63
5379,2,Figueirense,Rafael Moura,41,,41
5380,2,Santos,Vitor Bueno,62,,62
5380,2,Santos,Renato Dirnei Florêncio,90+7,,97
5380,2,Coritiba,Kléber,20,,20
5381,2,Athletico Paranaense,André Lima,10,,10
5381,2,Atlético Mineiro,Juan Cazares,77,Penalty,77
5382,2,Corinthians,Uendel Pereira Gonçalves,26,,26
5382,2,Vitória,Leandro Domingues,30,,30
5382,2,Corinthians,Fagner,39,,39
5382,2,Vitória,Mário Sérgio Santos Costa,56,,56
5382,2,Vitória,Kieza,64,,64
5383,2,Chapecoense,Bruno Rangel,48,Penalty,48
5383,2,América Mineiro,Rafael Bastos,20,Penalty,20
5383,2,Chapecoense,Bruno Rangel,78,,78
5383,2,Chapecoense,Silvinho,77,,77
5384,2,São Paulo,Diego Lugano,87,,87
5384,2,Internacional,Eduardo Sasha,37,,37
5384,2,Internacional,Eduardo Sasha,89,,89
5385,2,Grêmio,Fred,54,,54
5386,2,Sport,Diego Souza,17,,17
5386,2,Botafogo,Fernandes,29,,29
5387,3,Figueirense,Rafael Moura,38,,38
5387,3,Santos,Vitor Bueno,42,Penalty,42
5387,3,Figueirense,Gustavo Ermel,90+2,,92
5387,3,Santos,Joel Tagueu,57,Penalty,57
5388,3,Botafogo,Ribamar,18,,18
5388,3,Botafogo,Neilton Mestzk,73,,73
5388,3,Athletico Paranaense,Vinícius,58,,58
5389,3,Chapecoense,Hyoran,80,,80
5389,3,Flamengo,Alan Patrick,90+6,Penalty,96
5389,3,Chapecoense,Bruno Rangel,13,Penalty,13
5389,3,Flamengo,Felipe Vizeu,8,,8
5390,3,América Mineiro,Victor Rangel,74,,74
5390,3,Vitória,Kieza,85,,85
5391,3,Santa Cruz,Arthur Caike do Nascimento Cruz,77,,77
5391,3,Santa Cruz,Keno,90,,90
5391,3,Cruzeiro,Giorgian De Arrascaeta,53,,53
5391,3,Santa Cruz,Grafite,20,Penalty,20
5391,3,Santa Cruz,Grafite,64,,64
5393,3,Coritiba,Alan Santos da Silva,63,,63
5393,3,São Paulo,José Rogério de Oliveira Melo,79,,79
5392,3,Palmeiras,Alecsandro,59,,59
5392,3,Palmeiras,Vitor Hugo Franchescoli de Souza,57,,57
5394,3,Corinthians,Guilherme Milhomem Gusmão,79,,79
5394,3,Corinthians,Kadu,15,Gol Contra,15
5394,3,Corinthians,Bruno Henrique Corsini,22,,22
5395,3,Internacional,Renê Rodrigues Martins,58,Gol Contra,58
5396,3,Grêmio,Marcelo Oliveira Ferreira,18,,18
5396,3,Grêmio,Luan Guilherme de Jesus Vieira,26,,26
5396,3,Grêmio,Luan Guilherme de Jesus Vieira,45+3,,48
5397,4,Cruzeiro,Giorgian De Arrascaeta,82,,82
5397,4,América Mineiro,Victor Rangel,29,,29
5398,4,Figueirense,Bruno Alves,74,,74
5398,4,Athletico Paranaense,Ewandro,23,,23
5398,4,Athletico Paranaense,Thiago Heleno,44,,44
5399,4,Chapecoense,Tiago da Costa Silva,84,Gol Contra,84
5399,4,Santa Cruz,Arthur Caike do Nascimento Cruz,38,,38
5400,4,Flamengo,Felipe Azevedo,21,Gol Contra,21
5400,4,Ponte Preta,Wellington Paulista,12,,12
5400,4,Flamengo,Jorge Marco de Oliveira Moraes,42,,42
5401,4,Corinthians,Lucca Borges de Brito,70,,70
5401,4,Corinthians,Marquinhos,79,,79
5402,4,Fluminense,Fred,51,,51
5403,4,Atlético Mineiro,Patric Cabral Lalau,37,,37
5403,4,Vitória,Kieza,79,,79
5404,4,São Paulo,Paulo Henrique Ganso,12,,12
5405,4,Grêmio,Everton Sousa Soares,40,,40
5405,4,Grêmio,Luan Guilherme de Jesus Vieira,68,Penalty,68
5406,4,Internacional,Aylon,84,,84
5407,5,Internacional,Victor Vinícius Coelho Santos,39,,39
5410,5,Coritiba,Jorge Ortega,67,,67
5410,5,Chapecoense,Bruno Rangel,24,Penalty,24
5410,5,Coritiba,José Carlos Ferreira Júnior,90+4,,94
5410,5,Chapecoense,Bruno Rangel,40,Penalty,40
5410,5,Chapecoense,Bruno Rangel,82,,82
5410,5,Coritiba,Rafael Marques Pinto,9,,9
5410,5,Chapecoense,Lucas Gomes,89,,89
5409,5,Sport,Edmilson dos Santos Silva,9,,9
5408,5,Corinthians,Giovanni Augusto,82,,82
5411,5,Atlético Mineiro,Tiago Pagnussat,2,,2
5411,5,Fluminense,Gustavo Scarpa,31,,31
5413,5,Cruzeiro,José Élber Pimentel da Silva,27,,27
5412,5,Figueirense,Rafael Moura,16,,16
5414,5,América Mineiro,Danilo Barcelos,24,,24
5414,5,Ponte Preta,Felipe Azevedo,6,,6
5414,5,Ponte Preta,Clayson Henrique da Silva Vieira,19,,19
5416,5,Flamengo,Felipe Vizeu,64,,64
5415,5,Palmeiras,Róger Guedes,57,,57
5415,5,Grêmio,Giuliano Victor de Paula,55,,55
5415,5,Palmeiras,Vitor Hugo Franchescoli de Souza,73,,73
5415,5,Grêmio,Edílson Mendes Guimarães,90+1,,91
5415,5,Palmeiras,Thiago dos Santos,84,,84
5415,5,Palmeiras,Gabriel Jesus,2,,2
5415,5,Grêmio,Giuliano Victor de Paula,45+5,,50
5417,6,Athletico Paranaense,Deivid Willian da Silva,59,,59
5419,6,Corinthians,André Felipe Ribeiro de Souza,89,,89
5419,6,Corinthians,Uendel Pereira Gonçalves,90+5,,95
5419,6,Coritiba,Negueba,45+2,,47
5420,6,América Mineiro,Osman,71,,71
5421,6,Santos,Vitor Bueno,11,,11
5421,6,Santos,Paulinho,35,,35
5421,6,Santos,Bruno César Pereira da Silva,70,Gol Contra,70
5422,6,Vitória,Mário Sérgio Santos Costa,4,,4
5423,6,Sport,Gabriel Xavier,45,,45
5423,6,Atlético Mineiro,Patric Cabral Lalau,42,,42
5423,6,Sport,Edmilson dos Santos Silva,73,,73
5423,6,Sport,Diego Souza,76,,76
5423,6,Atlético Mineiro,Robinho,30,Penalty,30
5423,6,Sport,Rithely,26,,26
5423,6,Atlético Mineiro,Júnior Urso,22,,22
5423,6,Atlético Mineiro,Robinho,45+3,Penalty,48
5425,6,Grêmio,Luan Guilherme de Jesus Vieira,90+4,,94
5424,6,Palmeiras,Jean Raphael Vanderlei Moreira,72,Penalty,72
5424,6,Flamengo,Alan Patrick,6,,6
5424,6,Palmeiras,Gabriel Jesus,4,,4
5426,6,São Paulo,Ytalo José dos Santos,23,,23
5427,7,América Mineiro,Adalberto dos Santos Rodrigues,20,,20
5427,7,Internacional,Aylon,3,,3
5427,7,Internacional,Aylon,6,,6
5427,7,Internacional,Ernando Rodrigues Lopes,73,,73
5428,7,Ponte Preta,Felipe Azevedo,45+3,,48
5428,7,Ponte Preta,William Pottker,90,,90
5428,7,Chapecoense,Arthur Brasiliano Maia,79,,79
5429,7,Fluminense,Marcos Júnior,75,,75
5429,7,Grêmio,Marcelo Hermes,41,,41
5430,7,Athletico Paranaense,Hernani Azevedo Junior,88,,88
5430,7,São Paulo,Maicon Pereira Roque,41,,41
5430,7,Athletico Paranaense,Otávio Henrique Santos,66,,66
5432,7,Botafogo,Luiz Ricardo Alves,52,,52
5432,7,Vitória,Victor Ramos,90+2,,92
5431,7,Sport,Diego Souza,25,,25
5431,7,Coritiba,Ruy Franco de Almeida Junior,37,,37
5431,7,Sport,Diego Souza,52,,52
5431,7,Coritiba,Kléber,48,,48
5431,7,Coritiba,Luccas Claro,70,,70
5433,7,Atlético Mineiro,Rafael de Souza Pereira,14,,14
5433,7,Cruzeiro,Bruno Rodrigo,62,,62
5433,7,Atlético Mineiro,Fred,56,,56
5433,7,Cruzeiro,Alisson Euler de Freitas Castro,19,,19
5433,7,Cruzeiro,Duvier Riascos,49,,49
5434,7,Palmeiras,Cleiton Xavier,48,,48
5435,7,Figueirense,Rafael Moura,42,,42
5436,7,Santos,Joel Tagueu,65,,65
5436,7,Santos,José Carlos Cracco Neto,45,,45
5439,8,Ponte Preta,Fábio Ferreira,3,,3
5439,8,Athletico Paranaense,Walter Henrique da Silva,90+3,,93
5439,8,Ponte Preta,Reinaldo Manoel da Silva,62,,62
5439,8,Ponte Preta,Jeferson,69,,69
5439,8,Athletico Paranaense,Paulo André,11,,11
5438,8,Chapecoense,Thiego,81,,81
5438,8,Grêmio,Pedro Geromel,3,,3
5438,8,Chapecoense,Bruno Rangel,26,Penalty,26
5438,8,Grêmio,Jailson Marques Siqueira,42,,42
5438,8,Chapecoense,Thiego,18,,18
5438,8,Grêmio,Giuliano Victor de Paula,83,,83
5437,8,São Paulo,Jonathan Calleri,76,,76
5437,8,São Paulo,Diego Lugano,86,,86
5442,8,Botafogo,Luiz Ricardo Alves,32,,32
5442,8,América Mineiro,Bruno Sávio,48,,48
5442,8,Botafogo,Luiz Ricardo Alves,24,Penalty,24
5442,8,Botafogo,Luiz Ricardo Alves,39,Penalty,39
5441,8,Santa Cruz,Wesley de Jesus Correia,26,,26
5440,8,Santos,Gabriel Barbosa,66,,66
5440,8,Santos,Vitor Bueno,88,,88
5443,8,Palmeiras,Róger Guedes,7,,7
5443,8,Palmeiras,Jonatan Cristaldo,69,,69
5443,8,Coritiba,João Paulo Silva,20,,20
5443,8,Coritiba,Leandro,90+5,,95
5444,8,Flamengo,Réver,43,,43
5445,8,Internacional,Victor Vinícius Coelho Santos,75,,75
5445,8,Internacional,Eduardo Sasha,35,,35
5446,8,Fluminense,Cícero Santos,63,,63
5447,9,Palmeiras,Jean Raphael Vanderlei Moreira,45+2,,47
5447,9,Santa Cruz,Grafite,51,,51
5447,9,Palmeiras,Eduardo Pereira Rodrigues,29,,29
5447,9,Palmeiras,Eduardo Pereira Rodrigues,65,,65
5448,9,Athletico Paranaense,Paulo André,88,,88
5449,9,América Mineiro,Borges,58,,58
5449,9,Coritiba,Kléber,50,,50
5449,9,América Mineiro,Adalberto dos Santos Rodrigues,55,,55
5451,9,Atlético Mineiro,Leandro Donizete,24,,24
5451,9,Atlético Mineiro,Juan Cazares,28,,28
5451,9,Atlético Mineiro,Carlos Júnior,85,,85
5450,9,Chapecoense,Thiego,76,,76
5450,9,Vitória,Mário Sérgio Santos Costa,73,,73
5450,9,Chapecoense,Sérgio Manoel Barbosa Santos,72,,72
5452,9,Corinthians,Bruno Henrique Corsini,24,,24
5452,9,Corinthians,Bruno Henrique Corsini,89,,89
5452,9,Corinthians,Marquinhos,52,,52
5452,9,Botafogo,Leandrinho,28,,28
5455,9,Sport,Diego Souza,90,,90
5455,9,Fluminense,Magno Alves,85,,85
5455,9,Sport,Gabriel Xavier,40,,40
5453,9,Flamengo,Willian Arão,59,,59
5453,9,São Paulo,Jonathan Calleri,12,,12
5453,9,São Paulo,Jonathan Calleri,51,,51
5453,9,Flamengo,Rodrigo Caio,22,Gol Contra,22
5454,9,Figueirense,Wéverton Almeida Santos,73,,73
5454,9,Figueirense,Renato Baruffi,41,Penalty,41
5454,9,Internacional,Victor Vinícius Coelho Santos,65,,65
5454,9,Internacional,Victor Vinícius Coelho Santos,83,,83
5454,9,Figueirense,Renato Baruffi,80,,80
5456,9,Grêmio,Luan Guilherme de Jesus Vieira,44,,44
5456,9,Grêmio,Douglas dos Santos,52,,52
5457,10,Palmeiras,Gabriel Jesus,19,,19
5457,10,Palmeiras,Gabriel Jesus,27,,27
5458,10,Cruzeiro,Giorgian De Arrascaeta,55,Penalty,55
5458,10,Cruzeiro,Henrique Pacheco Lima,8,,8
5458,10,Cruzeiro,Alisson Euler de Freitas Castro,78,Penalty,78
5458,10,Cruzeiro,Giorgian De Arrascaeta,21,,21
5460,10,Flamengo,Willian Arão,15,,15
5461,10,Santos,Gabriel Barbosa,45+3,,48
5461,10,Fluminense,Marcos Júnior,14,,14
5461,10,Santos,Gabriel Barbosa,51,,51
5461,10,Fluminense,Marcos Júnior,66,,66
5461,10,Santos,Luiz Felipe,73,,73
5461,10,Santos,Rodrigão,39,,39
5462,10,Atlético Mineiro,Juan Cazares,83,,83
5462,10,Corinthians,Lucca Borges de Brito,90,,90
5462,10,Atlético Mineiro,Fred,67,,67
5464,10,Grêmio,Victor Ramos,56,Gol Contra,56
5464,10,Vitória,Kieza,26,,26
5464,10,Vitória,Diego Renan,32,Penalty,32
5466,10,Internacional,Anderson Luís de Abreu Oliveira,34,,34
5466,10,Coritiba,Nery Bareiro,70,,70
5467,11,Cruzeiro,Willian Gomes de Siqueira,15,,15
5467,11,Cruzeiro,Willian Gomes de Siqueira,47,,47
5467,11,Palmeiras,Gabriel Jesus,11,,11
5468,11,Corinthians,Luciano da Rocha Neves,27,,27
5468,11,Corinthians,Ángel Romero,37,,37
5468,11,Santa Cruz,Grafite,52,,52
5469,11,Atlético Mineiro,Robinho,4,,4
5470,11,Flamengo,Paolo Guerrero,58,,58
5470,11,Fluminense,Willian Arão,48,Gol Contra,48
5470,11,Fluminense,Richarlison,76,,76
5471,11,Vitória,Kieza,22,,22
5471,11,Ponte Preta,William Pottker,9,,9
5473,11,Botafogo,Fernandes,8,,8
5473,11,Botafogo,Neilton Mestzk,15,,15
5473,11,Internacional,Eduardo Sasha,70,,70
5473,11,Botafogo,Camilo,71,,71
5473,11,Internacional,Ernando Rodrigues Lopes,74,,74
5472,11,Athletico Paranaense,Hernani Azevedo Junior,54,,54
5472,11,Athletico Paranaense,André Lima,68,,68
5474,11,Santos,Rodrigão,39,,39
5474,11,Santos,Lucas Rafael Araújo Lima,90,,90
5474,11,Santos,Vitor Bueno,1,,1
5475,11,Sport,Rithely,54,,54
5475,11,Sport,Diego Souza,64,,64
5475,11,Sport,Rodney Wallace,10,,10
5475,11,Sport,Ronaldo,77,,77
5475,11,Sport,Rodney Wallace,57,,57
5475,11,Chapecoense,Ananias Elói Castro Monteiro,46,,46
5478,12,Sport,Matheus Ferraz Pereira,18,,18
5478,12,Vitória,Vander Luiz Silva Souza,45,,45
5478,12,Sport,Matheus Ferraz Pereira,78,,78
5478,12,Vitória,Euller,61,,61
5478,12,Vitória,Nickson Gabriel Reis Silva,64,,64
5477,12,Flamengo,Ederson Honorato Campos,19,,19
5479,12,Grêmio,Marcelo Hermes,89,,89
5479,12,Santos,Jonathan Copete,65,,65
5479,12,Grêmio,Giuliano Victor de Paula,3,,3
5479,12,Santos,José Carlos Cracco Neto,83,,83
5479,12,Grêmio,Douglas dos Santos,45,,45
5480,12,Coritiba,Colin Kâzım-Richards,81,,81
5481,12,Chapecoense,Silvinho,42,,42
5481,12,Cruzeiro,Fabrício Bruno,84,,84
5481,12,Chapecoense,Arthur Brasiliano Maia,69,,69
5481,12,Chapecoense,Everton Kempes dos Santos Gonçalves,89,,89
5481,12,Cruzeiro,Matías Pisano,7,,7
5483,12,Corinthians,Marquinhos,75,Penalty,75
5483,12,Corinthians,Ángel Romero,10,,10
5482,12,Fluminense,Cícero Santos,53,Penalty,53
5482,12,São Paulo,João Schmidt,2,,2
5482,12,São Paulo,Alan Kardec,40,,40
5485,12,Palmeiras,Eduardo Pereira Rodrigues,43,,43
5485,12,Palmeiras,Gabriel Jesus,56,,56
5485,12,Palmeiras,Gabriel Jesus,90+1,,91
5485,12,Palmeiras,Moisés Lima Magalhães,8,,8
5484,12,Ponte Preta,William Pottker,21,,21
5484,12,Ponte Preta,William Pottker,39,,39
5484,12,Ponte Preta,Felipe Azevedo,70,,70
5486,12,Atlético Mineiro,Juan Cazares,78,,78
5486,12,Botafogo,Gervásio Núñez,89,,89
5486,12,Atlético Mineiro,Robinho,45+2,,47
5486,12,Botafogo,Bruno César Pereira da Silva,90+2,,92
5486,12,Atlético Mineiro,Fred,48,,48
5486,12,Botafogo,Luiz Ricardo Alves,73,Penalty,73
5486,12,Atlético Mineiro,Juan Cazares,1,,1
5486,12,Atlético Mineiro,Carlos Júnior,89,,89
5488,13,Athletico Paranaense,Nikão,53,,53
5489,13,Cruzeiro,Giorgian De Arrascaeta,54,,54
5489,13,Vitória,Vander Luiz Silva Souza,83,,83
5489,13,Cruzeiro,Alisson Euler de Freitas Castro,24,,24
5489,13,Vitória,Diego Renan,65,Penalty,65
5490,13,Grêmio,Douglas dos Santos,20,,20
5493,13,Corinthians,Ángel Romero,89,,89
5493,13,Corinthians,Guilherme Milhomem Gusmão,78,,78
5493,13,Corinthians,Rildo de Andrade Felicissimo,80,,80
5493,13,Corinthians,Ángel Romero,59,,59
5491,13,Santos,Jonathan Copete,65,,65
5491,13,Santos,Yuri Oliveira Lima,87,,87
5491,13,Santos,Rodrigão,61,,61
5492,13,Ponte Preta,Clayson Henrique da Silva Vieira,57,,57
5494,13,Botafogo,Neilton Mestzk,18,,18
5494,13,Santa Cruz,João Paulo,49,,49
5494,13,Botafogo,Luiz Ricardo Alves,2,,2
5495,13,Figueirense,Gustavo Ermel,52,,52
5495,13,Atlético Mineiro,Fred,8,,8
5496,13,Sport,Gabriel Xavier,59,,59
5496,13,Palmeiras,Cleiton Xavier,72,Penalty,72
5496,13,Palmeiras,Erik Nascimento de Lima,11,,11
5496,13,Palmeiras,Gabriel Jesus,66,,66
5497,14,Corinthians,Marquinhos,90+2,,92
5497,14,Corinthians,Rodrigo Eduardo Costa Marinho,60,,60
5499,14,Ponte Preta,William Pottker,17,,17
5499,14,Ponte Preta,Douglas Grolli,79,,79
5499,14,Sport,José Rogério de Oliveira Melo,10,,10
5500,14,Grêmio,Walace,45,,45
5500,14,Grêmio,Deyvison Rogério da Silva,90+3,,93
5500,14,Figueirense,Ayrton Ganino,76,,76
5501,14,Flamengo,Felipe Vizeu,57,,57
5501,14,Flamengo,Felipe Vizeu,12,,12
5503,14,São Paulo,Lyanco,43,,43
5503,14,São Paulo,Alan Kardec,34,,34
5503,14,São Paulo,Alan Kardec,60,,60
5502,14,Santa Cruz,Keno,45+2,,47
5505,14,Athletico Paranaense,Pablo Felipe Teixeira,65,,65
5505,14,Athletico Paranaense,André Lima,68,,68
5505,14,Athletico Paranaense,André Lima,82,,82
5506,14,Palmeiras,Yerry Mina,6,,6
5506,14,Santos,Gabriel Barbosa,56,,56
5507,15,Botafogo,Juan Manuel Salgueiro,83,,83
5507,15,Flamengo,Éverton Cardoso da Silva,24,,24
5507,15,Botafogo,Diogo Barbosa,34,,34
5507,15,Flamengo,Jorge Marco de Oliveira Moraes,57,,57
5507,15,Botafogo,Neilton Mestzk,80,,80
5507,15,Flamengo,Paolo Guerrero,68,,68
5508,15,Santos,Victor Ferraz,22,,22
5508,15,Santos,Vitor Bueno,56,,56
5508,15,Santos,Gabriel Barbosa,72,,72
5508,15,Ponte Preta,Roger Rodrigues da Silva,84,,84
5509,15,Santa Cruz,Tiago da Costa Silva,9,,9
5509,15,Santa Cruz,Marcílio,16,,16
5509,15,Santa Cruz,Arthur Caike do Nascimento Cruz,56,,56
5511,15,Chapecoense,Dener Assunção Braz,71,,71
5511,15,Figueirense,Rafael Moura,45+1,Penalty,46
5512,15,Fluminense,Cícero Santos,7,,7
