partida_id,rodada,clube,cartao,atleta,num_camisa,posicao,minuto,minuto_numerico
5333,35,Chapecoense,Amarelo,Túlio de Melo,99.0,Atacante,67,67
5333,35,Internacional,Amarelo,Andrés D'Alessandro,10.0,Meio-campo,63,63
5335,35,Santos,Amarelo,Thiago Maia,29.0,Meio-campo,34,34
5335,35,Flamengo,Amarelo,Jorge Marco de Oliveira Moraes,36.0,Zagueiro,21,21
5335,35,Flamengo,Vermelho,Jorge Marco de Oliveira Moraes,36.0,Zagueiro,90+3,93
5335,35,Santos,Amarelo,Gustavo Henrique Vernes,6.0,Zagueiro,37,37
5335,35,Flamengo,Amarelo,Ayrton Ganino,32.0,,69,69
5336,35,Vasco da Gama,Vermelho,Rodrigo Baldasso da Costa,3.0,Zagueiro,62,62
5336,35,Vasco da Gama,Amarelo,Rodrigo Baldasso da Costa,3.0,Zagueiro,36,36
5336,35,Corinthians,Amarelo,Edílson Mendes Guimarães,33.0,Zagueiro,58,58
5336,35,Vasco da Gama,Amarelo,Diguinho,5.0,Meio-campo,50,50
5336,35,Corinthians,Amarelo,Lucca Borges de Brito,30.0,,87,87
5336,35,Corinthians,Amarelo,Jadson,10.0,Meio-campo,49,49
5337,36,Palmeiras,Amarelo,Leandro Almeida,44.0,Zagueiro,69,69
5337,36,Cruzeiro,Amarelo,Giorgian De Arrascaeta,10.0,Atacante,71,71
5337,36,Palmeiras,Amarelo,Pablo Mouche,17.0,Meio-campo,63,63
5339,36,Atlético Mineiro,Amarelo,Marcos Rocha,2.0,Zagueiro,76,76
5339,36,Atlético Mineiro,Amarelo,Leonardo Silva,3.0,Zagueiro,27,27
5339,36,Goiás,Amarelo,Renan Brito Soares,1.0,Goleiro,42,42
5339,36,Atlético Mineiro,Amarelo,Douglas Santos,6.0,Zagueiro,30,30
5339,36,Goiás,Amarelo,Guilherme Gimenez de Souza,2.0,Zagueiro,44,44
5339,36,Goiás,Amarelo,David França Oliveira e Silva,8.0,Meio-campo,22,22
5340,36,Internacional,Amarelo,Adniellyson da Silva Oliveira,36.0,,90+3,93
5340,36,Internacional,Amarelo,William de Asevedo Furtado,6.0,Zagueiro,48,48
5340,36,Grêmio,Amarelo,Luan Guilherme de Jesus Vieira,7.0,Atacante,65,65
5340,36,Internacional,Amarelo,Alisson Becker,22.0,Goleiro,63,63
5340,36,Internacional,Amarelo,Victor Vinícius Coelho Santos,21.0,Meio-campo,45+1,46
5340,36,Grêmio,Amarelo,Rafael Galhardo,2.0,Zagueiro,52,52
5342,36,Corinthians,Amarelo,Edílson Mendes Guimarães,33.0,,82,82
5342,36,São Paulo,Amarelo,Thiago Henrique Mendes Ribeiro,23.0,Meio-campo,35,35
5342,36,Corinthians,Amarelo,Fagner,23.0,Zagueiro,35,35
5342,36,São Paulo,Amarelo,Bruno Vieira,22.0,Zagueiro,13,13
5341,36,Figueirense,Amarelo,João Vitor Lima Gomes,70.0,Meio-campo,61,61
5341,36,Chapecoense,Amarelo,Vilson Xavier de Menezes Júnior,34.0,Zagueiro,55,55
5341,36,Chapecoense,Amarelo,Apodi,2.0,Zagueiro,80,80
5341,36,Chapecoense,Amarelo,Cléber Santana,88.0,Meio-campo,17,17
5338,36,Joinville,Amarelo,Everton Kempes dos Santos Gonçalves,9.0,Atacante,86,86
5338,36,Joinville,Amarelo,Luiz Gustavo,4.0,Zagueiro,41,41
5338,36,Vasco da Gama,Amarelo,Luan Garcia Teixeira,4.0,Zagueiro,90+1,91
5338,36,Vasco da Gama,Amarelo,Martín Silva,1.0,Goleiro,85,85
5338,36,Joinville,Vermelho,Lucas Crispim,19.0,,90+2,92
5338,36,Joinville,Amarelo,Anselmo de Moraes,8.0,Meio-campo,90,90
5338,36,Joinville,Amarelo,Lucas Crispim,19.0,,53,53
5338,36,Joinville,Amarelo,Rafael Donato,3.0,Zagueiro,39,39
5338,36,Vasco da Gama,Amarelo,Duvier Riascos,9.0,Atacante,87,87
5338,36,Vasco da Gama,Amarelo,Bruno Vieira Gallo de Oliveira,15.0,,77,77
5343,36,Flamengo,Amarelo,Alan Patrick,19.0,Meio-campo,44,44
5343,36,Flamengo,Amarelo,Paolo Guerrero,9.0,Atacante,40,40
5343,36,Ponte Preta,Amarelo,Borges,19.0,,89,89
5343,36,Flamengo,Amarelo,Jonas Gomes de Sousa,18.0,Meio-campo,43,43
5343,36,Ponte Preta,Amarelo,Biro-Biro,11.0,Meio-campo,90+7,97
5343,36,Ponte Preta,Amarelo,Renato de Araújo Chaves Júnior,3.0,Zagueiro,35,35
5344,36,Fluminense,Amarelo,Marcos Júnior,35.0,Meio-campo,84,84
5344,36,Avaí,Amarelo,Emerson dos Santos da Silva,4.0,Zagueiro,74,74
5344,36,Avaí,Amarelo,Pablo de Barros,22.0,Meio-campo,11,11
5344,36,Fluminense,Amarelo,Fred,9.0,Atacante,74,74
5344,36,Avaí,Amarelo,Renan Martins Pereira,33.0,Meio-campo,72,72
5345,36,Santos,Vermelho,Vladimir Orlando Cardoso de Araújo Filho,12.0,,69,69
5345,36,Coritiba,Amarelo,Carlos Emiliano Pereira,30.0,Zagueiro,34,34
5345,36,Santos,Amarelo,Cristian Ledesma,24.0,Meio-campo,81,81
5345,36,Santos,Amarelo,Paulo Ricardo Ferreira,32.0,Zagueiro,43,43
5345,36,Coritiba,Amarelo,Walisson,21.0,Zagueiro,78,78
5345,36,Coritiba,Amarelo,Luis Cáceres,6.0,Meio-campo,33,33
5345,36,Santos,Amarelo,Neto Berola,40.0,,73,73
5346,36,Sport,Amarelo,José Élber Pimentel da Silva,7.0,Meio-campo,38,38
5346,36,Athletico Paranaense,Amarelo,Walter Henrique da Silva,18.0,Atacante,75,75
5346,36,Sport,Amarelo,Rithely,21.0,Meio-campo,86,86
5346,36,Sport,Amarelo,Hernane Vidal de Souza,9.0,Atacante,14,14
5346,36,Athletico Paranaense,Amarelo,Fernando Barrientos,7.0,Meio-campo,31,31
5347,37,São Paulo,Amarelo,Rodrigo Caio,3.0,Zagueiro,23,23
5347,37,Figueirense,Amarelo,Juninho,25.0,Zagueiro,81,81
5347,37,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,3.0,Zagueiro,19,19
5347,37,Figueirense,Amarelo,Carlos Alberto Gomes de Jesus,19.0,Meio-campo,88,88
5347,37,Figueirense,Amarelo,João Vitor Lima Gomes,70.0,Meio-campo,40,40
5348,37,Fluminense,Amarelo,Cícero Santos,11.0,Meio-campo,45+2,47
5348,37,Internacional,Amarelo,Victor Vinícius Coelho Santos,21.0,Atacante,73,73
5348,37,Internacional,Amarelo,Andrés D'Alessandro,10.0,Meio-campo,31,31
5348,37,Fluminense,Vermelho,Osvaldo Filho,17.0,Meio-campo,45,45
5348,37,Fluminense,Amarelo,Edson Felipe da Cruz,8.0,Meio-campo,77,77
5348,37,Fluminense,Amarelo,Ayrton Lucas Dantas de Medeiros,36.0,Zagueiro,1,1
5348,37,Internacional,Amarelo,Nicolás Freitas,5.0,Meio-campo,56,56
5348,37,Internacional,Amarelo,Artur,33.0,Zagueiro,2,2
5349,37,Ponte Preta,Vermelho,Elton Junior Melo Ataíde,8.0,Meio-campo,55,55
5349,37,Avaí,Amarelo,Éverton Silva,7.0,Meio-campo,59,59
5349,37,Ponte Preta,Amarelo,Elton Junior Melo Ataíde,8.0,Meio-campo,36,36
5349,37,Ponte Preta,Amarelo,Gilson Gomes do Nascimento,6.0,Zagueiro,69,69
5351,37,Cruzeiro,Amarelo,Fábio Deivson Lopes Maciel,1.0,Goleiro,85,85
5351,37,Joinville,Amarelo,Danrlei Rosa Dos Santos,5.0,Meio-campo,72,72
5351,37,Joinville,Amarelo,Everton Kempes dos Santos Gonçalves,9.0,Atacante,54,54
5351,37,Cruzeiro,Amarelo,Paulo André,20.0,Zagueiro,76,76
5351,37,Joinville,Amarelo,Guti,4.0,Zagueiro,71,71
5352,37,Grêmio,Amarelo,Douglas dos Santos,10.0,Meio-campo,75,75
5352,37,Atlético Mineiro,Amarelo,Jemerson de Jesus Nascimento,4.0,Zagueiro,81,81
5352,37,Atlético Mineiro,Amarelo,Rafael de Souza Pereira,5.0,Meio-campo,45+5,50
5352,37,Atlético Mineiro,Amarelo,Luan Madson Gedeão de Paiva,27.0,Meio-campo,17,17
5352,37,Grêmio,Amarelo,Bruno Grassi,30.0,,90+5,95
5352,37,Grêmio,Amarelo,Pedro Geromel,3.0,Zagueiro,41,41
5352,37,Atlético Mineiro,Amarelo,Leandro Donizete,8.0,Meio-campo,75,75
5352,37,Atlético Mineiro,Amarelo,Jesús Dátolo,10.0,Meio-campo,45,45
5350,37,Sport,Amarelo,Ronaldo,29.0,,77,77
5350,37,Sport,Amarelo,Rithely,21.0,Meio-campo,47,47
5350,37,Sport,Amarelo,Diego Souza,87.0,Meio-campo,11,11
5350,37,Corinthians,Amarelo,Rodrigo Eduardo Costa Marinho,26.0,Meio-campo,67,67
5350,37,Sport,Amarelo,André Felipe Ribeiro de Souza,90.0,Atacante,90+2,92
5350,37,Sport,Amarelo,Wendel Geraldo Maurício e Silva,17.0,Meio-campo,60,60
5350,37,Sport,Amarelo,Jonathan Marlone,8.0,Meio-campo,40,40
5350,37,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,4.0,Zagueiro,90+2,92
5350,37,Corinthians,Amarelo,Jadson,10.0,Meio-campo,12,12
5355,37,Palmeiras,Amarelo,Nathan Cardoso,4.0,Zagueiro,78,78
5355,37,Palmeiras,Amarelo,Kelvin Mateus de Oliveira,29.0,Meio-campo,5,5
5355,37,Coritiba,Amarelo,João Paulo Silva,31.0,Meio-campo,38,38
5355,37,Palmeiras,Amarelo,Lucas Rios Marques,32.0,Zagueiro,55,55
5355,37,Coritiba,Amarelo,Alan Santos da Silva,5.0,Meio-campo,45+1,46
5355,37,Coritiba,Amarelo,Negueba,7.0,Meio-campo,10,10
5353,37,Chapecoense,Amarelo,Vilson Xavier de Menezes Júnior,34.0,Zagueiro,85,85
5353,37,Chapecoense,Amarelo,Cléber Santana,88.0,Meio-campo,77,77
5353,37,Goiás,Amarelo,Patrick,5.0,Meio-campo,88,88
5353,37,Goiás,Amarelo,Liniker da Silva Moreira,7.0,Meio-campo,5,5
5353,37,Chapecoense,Amarelo,Dener Assunção Braz,6.0,Zagueiro,90+3,93
5353,37,Chapecoense,Amarelo,Apodi,2.0,Zagueiro,82,82
5353,37,Chapecoense,Amarelo,Francinilson Santos Meirelles,40.0,Meio-campo,27,27
5353,37,Goiás,Amarelo,Ygor Maciel Santiago,8.0,Meio-campo,22,22
5354,37,Vasco da Gama,Amarelo,Andrezinho,7.0,Meio-campo,80,80
5354,37,Santos,Amarelo,Vanderlei Farias da Silva,1.0,Goleiro,44,44
5354,37,Vasco da Gama,Amarelo,Rodrigo Baldasso da Costa,3.0,Zagueiro,90,90
5354,37,Vasco da Gama,Amarelo,Rafael Silva dos Santos,19.0,,74,74
5354,37,Santos,Amarelo,Léo Cittadini,27.0,Meio-campo,38,38
5356,37,Athletico Paranaense,Amarelo,Weverton Pereira da Silva,12.0,Goleiro,89,89
5356,37,Flamengo,Amarelo,Paulinho,26.0,Meio-campo,45+2,47
5356,37,Flamengo,Amarelo,Alan Patrick,19.0,Meio-campo,70,70
5356,37,Flamengo,Amarelo,Éverton Cardoso da Silva,22.0,Zagueiro,32,32
5365,38,Joinville,Amarelo,Rafael Donato,3.0,Zagueiro,82,82
5365,38,Joinville,Amarelo,Edson Ratinho,2.0,Zagueiro,10,10
5365,38,Joinville,Amarelo,Diego Jara Rodrigues,6.0,Zagueiro,16,16
5365,38,Grêmio,Amarelo,Ramiro Moschen Benetti,17.0,Meio-campo,45+1,46
5358,38,Palmeiras,Amarelo,Juninho,34.0,,90+2,92
5360,38,Athletico Paranaense,Amarelo,Deivid Willian da Silva,7.0,Meio-campo,76,76
5361,38,Ponte Preta,Amarelo,Gilson Gomes do Nascimento,6.0,Zagueiro,69,69
5361,38,Ponte Preta,Amarelo,Alexandro da Silva Batista,9.0,Atacante,31,31
5361,38,Sport,Amarelo,André Felipe Ribeiro de Souza,90.0,Atacante,29,29
5361,38,Ponte Preta,Amarelo,Marcos Vinicius Serrato,8.0,Meio-campo,82,82
5361,38,Ponte Preta,Amarelo,Cristian Martins Cabral,10.0,Meio-campo,41,41
5361,38,Sport,Amarelo,José Élber Pimentel da Silva,7.0,Meio-campo,53,53
5357,38,Internacional,Amarelo,Andrigo,44.0,,90+2,92
5357,38,Cruzeiro,Amarelo,Douglas Grolli,13.0,Zagueira,44,44
5357,38,Internacional,Amarelo,Victor Vinícius Coelho Santos,21.0,Meio-campo,84,84
5359,38,Figueirense,Amarelo,Thiago Heleno,4.0,Zagueiro,79,79
5359,38,Figueirense,Amarelo,Marcos Assis de Santana,9.0,,50,50
5359,38,Fluminense,Amarelo,Lucas Gomes,32.0,,77,77
5359,38,Fluminense,Amarelo,Ygor Nogueira,44.0,Zagueiro,53,53
5359,38,Figueirense,Amarelo,Marquinhos Pedroso,6.0,Zagueiro,63,63
5359,38,Figueirense,Amarelo,Carlos Alberto Gomes de Jesus,19.0,Meio-campo,44,44
5359,38,Fluminense,Amarelo,Edson Felipe da Cruz,8.0,Meio-campo,58,58
5359,38,Fluminense,Amarelo,Marcos Júnior,35.0,Meio-campo,28,28
5362,38,Goiás,Amarelo,Arthur Rodrigues Rezende,20.0,,90,90
5362,38,Goiás,Amarelo,Liniker da Silva Moreira,7.0,Atacante,28,28
5362,38,Goiás,Amarelo,Patrick,5.0,Meio-campo,90+1,91
5362,38,Goiás,Amarelo,David França Oliveira e Silva,8.0,Meio-campo,50,50
5362,38,São Paulo,Amarelo,Paulo Henrique Ganso,10.0,Meio-campo,49,49
5363,38,Corinthians,Amarelo,Elias Mendes Trindade,7.0,Meio-campo,90+2,92
5363,38,Avaí,Amarelo,Vagner Antônio Brandalise,32.0,Goleiro,75,75
5363,38,Corinthians,Amarelo,Vágner Love,99.0,Atacante,79,79
5363,38,Avaí,Amarelo,Éverton Silva,7.0,Meio-campo,24,24
5366,38,Coritiba,Amarelo,Negueba,7.0,Meio-campo,24,24
5366,38,Vasco da Gama,Vermelho,Jorge Henrique,11.0,Atacante,90+2,92
5368,1,Flamengo,Amarelo,Emerson Sheik,11.0,Atacante,64,64
5368,1,Sport,Amarelo,Sérgio Antônio Borges Júnior,8.0,,89,89
5368,1,Sport,Vermelho,Rithely,21.0,Meio-campo,46,46
5368,1,Flamengo,Amarelo,Paolo Guerrero,9.0,Atacante,60,60
5367,1,Athletico Paranaense,Vermelho,Leonardo Moreira Morais,33.0,Zagueiro,60,60
5367,1,Athletico Paranaense,Amarelo,Nikão,11.0,Meio-campo,74,74
5367,1,Athletico Paranaense,Amarelo,Walter Henrique da Silva,18.0,Atacante,39,39
5367,1,Athletico Paranaense,Amarelo,Leonardo Moreira Morais,33.0,Zagueiro,50,50
5367,1,Athletico Paranaense,Amarelo,Paulo André,13.0,Zagueiro,37,37
5367,1,Palmeiras,Amarelo,Lucas Barrios,8.0,Atacante,28,28
5369,1,Atlético Mineiro,Amarelo,Juan Cazares,11.0,Meio-campo,34,34
5369,1,Santos,Amarelo,David Braz,14.0,Zagueiro,51,51
5369,1,Atlético Mineiro,Amarelo,Carlos Eduardo Marques,22.0,Meio-campo,56,56
5369,1,Santos,Amarelo,Gustavo Henrique Vernes,6.0,Zagueiro,62,62
5370,1,Cruzeiro,Vermelho,Lucas Romero,29.0,Meio-campo,73,73
5370,1,Cruzeiro,Amarelo,Leonardo Renan Simões de Lacerda,3.0,Zagueiro,88,88
5370,1,Cruzeiro,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,58,58
5370,1,Cruzeiro,Vermelho,Lucas Rios Marques,21.0,Zagueiro,67,67
5370,1,Coritiba,Amarelo,Kléber,83.0,Atacante,87,87
5370,1,Cruzeiro,Amarelo,Lucas Rios Marques,21.0,Zagueiro,66,66
5371,1,Santa Cruz,Amarelo,Grafite,23.0,Atacante,45+1,46
5371,1,Santa Cruz,Amarelo,Tiago Cardoso,1.0,Goleiro,82,82
5371,1,Santa Cruz,Amarelo,Wellington Cézar Alves de Lima,8.0,Meio-campo,1,1
5372,1,Botafogo,Amarelo,Leandrinho,10.0,Meio-campo,65,65
5372,1,São Paulo,Amarelo,Lucas Fernandes,29.0,Meio-campo,67,67
5372,1,São Paulo,Amarelo,Wilder Guisao,13.0,Meio-campo,29,29
5372,1,São Paulo,Amarelo,Thiago Henrique Mendes Ribeiro,23.0,,78,78
5372,1,São Paulo,Amarelo,Matheus Reis,28.0,Zagueiro,36,36
5372,1,São Paulo,Amarelo,Banguele,32.0,Meio-campo,8,8
5373,1,Figueirense,Amarelo,Wéverton Almeida Santos,70.0,Meio-campo,40,40
5373,1,Ponte Preta,Amarelo,Douglas Grolli,3.0,Zagueira,66,66
5373,1,Ponte Preta,Amarelo,Clayson Henrique da Silva Vieira,7.0,Meio-campo,54,54
5373,1,Ponte Preta,Amarelo,João Vitor Lima Gomes,5.0,Meio-campo,5,5
5373,1,Figueirense,Amarelo,Elicarlos,85.0,Meio-campo,24,24
5373,1,Ponte Preta,Amarelo,Kadu,4.0,Zagueiro,57,57
5373,1,Ponte Preta,Amarelo,Ravanelli Ferreira dos Santos,10.0,Meio-campo,17,17
5374,1,Grêmio,Amarelo,Henrique Almeida,91.0,,90+3,93
5374,1,Grêmio,Amarelo,Edinho,12.0,,88,88
5374,1,Corinthians,Amarelo,Fabián Balbuena,4.0,Zagueiro,73,73
5374,1,Grêmio,Amarelo,Marcelo Grohe,1.0,Goleiro,89,89
5374,1,Grêmio,Amarelo,Deyvison Rogério da Silva,13.0,Atacante,68,68
5376,1,Chapecoense,Vermelho,Thiego,27.0,Zagueiro,80,80
5376,1,Internacional,Amarelo,Andrigo,20.0,Meio-campo,81,81
5376,1,Internacional,Amarelo,Victor Vinícius Coelho Santos,11.0,Meio-campo,25,25
5376,1,Chapecoense,Amarelo,Cléber Santana,88.0,Meio-campo,75,75
5376,1,Chapecoense,Amarelo,Thiego,27.0,Zagueiro,30,30
5376,1,Internacional,Amarelo,William de Asevedo Furtado,2.0,Zagueiro,36,36
5376,1,Chapecoense,Amarelo,José Gildeixon Clemente de Paiva,8.0,Meio-campo,89,89
5376,1,Chapecoense,Amarelo,Josimar,5.0,Meio-campo,39,39
5377,2,Ponte Preta,Amarelo,Matheus Jesus,8.0,Meio-campo,79,79
5377,2,Palmeiras,Amarelo,Gabriel Jesus,33.0,Meio-campo,86,86
5377,2,Palmeiras,Amarelo,Danilo Neves,32.0,Meio-campo,53,53
5377,2,Ponte Preta,Amarelo,Thiago Galhardo,21.0,,84,84
5377,2,Ponte Preta,Amarelo,Wellington Paulista,9.0,Atacante,49,49
5377,2,Palmeiras,Amarelo,Thiago Martins Bueno,31.0,Zagueiro,59,59
5377,2,Palmeiras,Amarelo,Matheus Sales,27.0,Meio-campo,39,39
5378,2,Fluminense,Amarelo,Jonathan Cícero Moreira,2.0,Zagueiro,90+3,93
5378,2,Fluminense,Amarelo,Wellington do Nascimento Silva,25.0,Zagueiro,35,35
5378,2,Santa Cruz,Amarelo,Wellington Cézar Alves de Lima,8.0,Meio-campo,67,67
5378,2,Santa Cruz,Amarelo,Uillian Correia,5.0,Meio-campo,20,20
5378,2,Fluminense,Amarelo,Henrique Adriano Buss,33.0,Zagueiro,72,72
5378,2,Santa Cruz,Amarelo,Hueglo dos Santos Neris,3.0,Zagueiro,90+5,95
5378,2,Santa Cruz,Amarelo,Tiago da Costa Silva,6.0,Zagueiro,59,59
5378,2,Santa Cruz,Amarelo,Keno,11.0,Meio-campo,10,10
5379,2,Cruzeiro,Amarelo,Ariel Cabral,5.0,,89,89
5379,2,Cruzeiro,Amarelo,Bruno Viana,36.0,Zagueiro,68,68
5379,2,Cruzeiro,Amarelo,Juan Sánchez Miño,7.0,Zagueiro,72,72
5379,2,Figueirense,Amarelo,Marquinhos Pedroso,6.0,Zagueiro,73,73
5380,2,Santos,Amarelo,Ronaldo Mendes,23.0,,90+6,96
5380,2,Santos,Amarelo,Vitor Bueno,18.0,Meio-campo,30,30
5380,2,Santos,Amarelo,Victor Ferraz,4.0,Zagueiro,22,22
5380,2,Coritiba,Amarelo,Alan Santos da Silva,5.0,Meio-campo,18,18
5380,2,Santos,Amarelo,Gustavo Henrique Vernes,6.0,Zagueiro,53,53
5380,2,Santos,Amarelo,José Carlos Cracco Neto,37.0,Zagueiro,24,24
5380,2,Coritiba,Amarelo,Kléber,83.0,Atacante,25,25
5381,2,Athletico Paranaense,Amarelo,Hernani Azevedo Junior,23.0,Meio-campo,65,65
5381,2,Atlético Mineiro,Amarelo,Eduardo Henrique,30.0,Meio-campo,31,31
5381,2,Athletico Paranaense,Amarelo,Pablo Felipe Teixeira,92.0,Meio-campo,69,69
5381,2,Athletico Paranaense,Amarelo,Carlos Eduardo Santos Oliveira,2.0,Zagueiro,37,37
5382,2,Vitória,Amarelo,Maurício Azevedo Alves,5.0,Meio-campo,89,89
5382,2,Vitória,Amarelo,Diego Renan,26.0,Zagueiro,27,27
5382,2,Corinthians,Amarelo,Bruno Henrique Corsini,25.0,Meio-campo,76,76
5382,2,Corinthians,Amarelo,Elias Mendes Trindade,7.0,Meio-campo,43,43
5382,2,Vitória,Vermelho,Vander Luiz Silva Souza,17.0,Meio-campo,88,88
5382,2,Vitória,Amarelo,Norberto Pereira Marinho Neto,32.0,,90,90
5382,2,Vitória,Amarelo,Vander Luiz Silva Souza,17.0,Meio-campo,88,88
5382,2,Vitória,Amarelo,José Welison,14.0,Zagueiro,11,11
5382,2,Corinthians,Amarelo,André Felipe Ribeiro de Souza,9.0,Atacante,69,69
5382,2,Corinthians,Amarelo,Fabián Balbuena,4.0,Zagueiro,15,15
5383,2,América Mineiro,Amarelo,Alison Wágner Lira Ferreira,3.0,Zagueiro,90+1,91
5383,2,América Mineiro,Amarelo,Danilo Barcelos,14.0,Meio-campo,38,38
5383,2,América Mineiro,Amarelo,Artur Jesus Vieira,6.0,Zagueiro,75,75
5383,2,América Mineiro,Amarelo,Suéliton Florencio Nogueira,4.0,Zagueiro,14,14
5384,2,Internacional,Vermelho,Alex Raphael Meschini,12.0,,86,86
5384,2,São Paulo,Amarelo,Hudson,25.0,Meio-campo,70,70
5384,2,São Paulo,Amarelo,Diego Lugano,5.0,Zagueiro,19,19
5384,2,Internacional,Amarelo,Eduardo Sasha,9.0,Atacante,89,89
5384,2,Internacional,Amarelo,Ernando Rodrigues Lopes,14.0,Zagueiro,74,74
5384,2,Internacional,Amarelo,Fernando Paixão da Silva,5.0,Meio-campo,28,28
5384,2,São Paulo,Amarelo,Wesley Lopes Beltrame,11.0,Meio-campo,64,64
5384,2,São Paulo,Amarelo,Jonathan Calleri,12.0,Atacante,7,7
5384,2,Internacional,Amarelo,Alex Raphael Meschini,12.0,,86,86
5384,2,Internacional,Amarelo,Artur,15.0,Zagueiro,47,47
5384,2,Internacional,Amarelo,Anselmo de Moraes,21.0,Meio-campo,8,8
5385,2,Grêmio,Amarelo,Maicon,19.0,Meio-campo,90+4,94
5385,2,Grêmio,Amarelo,Luan Guilherme de Jesus Vieira,7.0,Meio-campo,56,56
5385,2,Flamengo,Amarelo,Paolo Guerrero,9.0,Atacante,9,9
5385,2,Grêmio,Amarelo,Fred,6.0,Zagueiro,63,63
5385,2,Flamengo,Amarelo,Éverton Cardoso da Silva,22.0,Meio-campo,37,37
5386,2,Sport,Amarelo,Durval,4.0,Zagueiro,38,38
5386,2,Botafogo,Amarelo,Luis Ricardo,4.0,Zagueiro,20,20
5386,2,Sport,Amarelo,Samuel Xavier,27.0,Zagueiro,90,90
5386,2,Sport,Amarelo,Gabriel Xavier,10.0,Meio-campo,10,10
5386,2,Botafogo,Amarelo,Bruno César Pereira da Silva,8.0,Meio-campo,18,18
5387,3,Figueirense,Amarelo,Jaimerson da Silva Papa,33.0,Zagueiro,34,34
5387,3,Santos,Amarelo,Paulinho,26.0,Meio-campo,86,86
5387,3,Santos,Amarelo,Rafael Longuine,17.0,Meio-campo,61,61
5387,3,Santos,Vermelho,Gustavo Henrique Vernes,6.0,Zagueiro,68,68
5387,3,Figueirense,Amarelo,Elicarlos,85.0,Meio-campo,24,24
5387,3,Santos,Amarelo,Matheus Nolasco,19.0,,72,72
5388,3,Botafogo,Amarelo,Juan Manuel Salgueiro,10.0,Meio-campo,82,82
5388,3,Athletico Paranaense,Amarelo,Carlos Eduardo Santos Oliveira,2.0,Zagueiro,79,79
5388,3,Botafogo,Amarelo,Ribamar,9.0,Atacante,90+3,93
5388,3,Athletico Paranaense,Amarelo,Hernani Azevedo Junior,23.0,Meio-campo,84,84
5389,3,Flamengo,Vermelho,Éverton Cardoso da Silva,22.0,Meio-campo,68,68
5389,3,Flamengo,Amarelo,Jorge Marco de Oliveira Moraes,6.0,Zagueiro,39,39
5389,3,Flamengo,Amarelo,Juan Silveira dos Santos,4.0,Zagueiro,11,11
5389,3,Flamengo,Amarelo,Ederson Honorato Campos,10.0,,79,79
5389,3,Flamengo,Amarelo,Léo Duarte,43.0,Zagueiro,32,32
5389,3,Chapecoense,Amarelo,Josimar,5.0,Meio-campo,90,90
5390,3,América Mineiro,Amarelo,Tiago Luís Martins,10.0,Meio-campo,63,63
5390,3,América Mineiro,Amarelo,Hélder Maurílio da Silva Ferreira,2.0,Zagueiro,37,37
5390,3,Vitória,Amarelo,Norberto Pereira Marinho Neto,32.0,Zagueiro,39,39
5390,3,Vitória,Vermelho,Norberto Pereira Marinho Neto,32.0,Zagueiro,75,75
5390,3,América Mineiro,Amarelo,Artur Jesus Vieira,6.0,,51,51
5390,3,América Mineiro,Amarelo,Rafael Bastos,16.0,Meio-campo,14,14
5390,3,Vitória,Amarelo,Victor Ramos,3.0,Zagueiro,38,38
5391,3,Santa Cruz,Amarelo,Léo Moura,2.0,Zagueiro,82,82
5391,3,Cruzeiro,Amarelo,Bruno Rodrigo,4.0,Zagueiro,73,73
5391,3,Cruzeiro,Amarelo,Fábio Deivson Lopes Maciel,1.0,Goleiro,18,18
5391,3,Santa Cruz,Amarelo,Tiago da Costa Silva,6.0,Zagueiro,75,75
5391,3,Cruzeiro,Amarelo,Bruno Edgar,33.0,Meio-campo,39,39
5393,3,Coritiba,Amarelo,Negueba,7.0,,85,85
5393,3,São Paulo,Amarelo,Thiago Henrique Mendes Ribeiro,23.0,Meio-campo,83,83
5393,3,Coritiba,Amarelo,João Paulo Silva,31.0,Meio-campo,42,42
5393,3,São Paulo,Amarelo,Maicon Pereira Roque,27.0,Zagueiro,43,43
5392,3,Palmeiras,Amarelo,Thiago Martins Bueno,31.0,Zagueiro,72,72
5394,3,Corinthians,Amarelo,Cristian Baroni,16.0,Meio-campo,61,61
5394,3,Corinthians,Amarelo,Vilson Xavier de Menezes Júnior,15.0,Zagueiro,50,50
5394,3,Ponte Preta,Amarelo,Renê Júnior,15.0,,47,47
5394,3,Corinthians,Amarelo,Bruno Henrique Corsini,25.0,Meio-campo,58,58
5394,3,Ponte Preta,Amarelo,Cristian Martins Cabral,20.0,,84,84
5394,3,Ponte Preta,Amarelo,João Carlos Heidemann,1.0,Goleiro,2,2
5395,3,Internacional,Amarelo,Paulo Marcos de Jesus Ribeiro,25.0,Zagueiro,53,53
5395,3,Internacional,Amarelo,Victor Vinícius Coelho Santos,11.0,Meio-campo,22,22
5395,3,Internacional,Amarelo,Eduardo Sasha,9.0,Atacante,33,33
5395,3,Sport,Amarelo,Vinícius Vasconcelos Araújo,9.0,Meio-campo,32,32
5396,3,Atlético Mineiro,Amarelo,Pablo Diogo Lopes de Lima,16.0,,75,75
5396,3,Grêmio,Amarelo,Marcelo Hermes,22.0,,70,70
5396,3,Grêmio,Amarelo,Luan Guilherme de Jesus Vieira,7.0,Meio-campo,44,44
