partida_id,rodada,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado
7724,8,2022-05-29,18:59,Atlético Mineiro,Avaí,4-4-2,4-1-4-1,A. Mohamed Matijevich,E. de Souza Barroca,Atlético Mineiro,Mineirão,2,1,MG,SC
7725,8,2022-05-30,19:59,Internacional,Atlético Goianiense,4-4-1-1,4-2-3-1,L. Venker de Menezes,J. de Amorim Campos,-,Estádio José Pinheiro Borda,1,1,RS,GO
7685,3,2022-06-01,20:29,Fortaleza,Ceará,3-4-1-2,4-3-3,J. Vojvoda,D. Silvestre Júnior,Ceará,Arena Castelão,0,1,CE,CE
7726,9,2022-06-04,16:30,América Mineiro,Cuiabá,4-1-4-1,4-2-3-1,V. Carmo Mancini,L. Iubel,América Mineiro,Estádio Raimundo Sampaio,2,1,MG,MT
7728,9,2022-06-04,18:59,Ceará,Coritiba,4-2-3-1,4-2-3-1,D. Silvestre Júnior,G. Morínigo,-,Arena Castelão,1,1,CE,PR
7727,9,2022-06-04,19:00,Athletico Paranaense,Santos,4-2-3-1,4-3-3,L. Scolari,F. Bustos,-,Estádio Joaquim Américo Guimarães,2,2,PR,SP
7729,9,2022-06-04,19:01,Avaí,São Paulo,4-3-3,3-4-3,E. de Souza Barroca,R. Ceni,-,Ressacada,1,1,SC,SP
7730,9,2022-06-04,20:31,Atlético Goianiense,Corinthians,4-2-3-1,4-2-3-1,J. de Amorim Campos,V. de Oliveira Lopes Pereira,Corinthians,Estádio do Governo do Estado de Goiás (Serra Dourada),0,1,GO,SP
7731,9,2022-06-05,11:00,Juventude,Fluminense,4-3-3,4-2-3-1,E. Baptista,F. Diniz Silva,Juventude,Alfredo Jaconi,1,0,RS,RJ
7732,9,2022-06-05,16:00,Flamengo,Fortaleza,4-3-3,3-4-2-1,P. Carvalho de Sousa,J. Vojvoda,Fortaleza,Maracanã,1,2,RJ,CE
7733,9,2022-06-05,16:00,Palmeiras,Atlético Mineiro,4-2-3-1,4-2-3-1,A. Moreira Ferreira,A. Mohamed Matijevich,-,Allianz Parque,0,0,SP,MG
7734,9,2022-06-05,18:59,Red Bull Bragantino,Internacional,4-2-3-1,4-4-1-1,M. Nogueira Barbieri,L. Venker de Menezes,Internacional,Nabizão,0,2,SP,RS
7735,9,2022-06-06,20:00,Botafogo,Goiás,4-3-3,5-4-1,L. Castro,J. Ribeiro Ventura,Goiás,Estádio Nilton Santos,1,2,RJ,GO
7736,10,2022-06-07,21:30,Cuiabá,Corinthians,4-2-3-1,3-4-3,B. Franco,V. de Oliveira Lopes Pereira,Cuiabá,Arena Pantanal,1,0,MT,SP
7737,10,2022-06-08,19:00,América Mineiro,Ceará,4-1-4-1,4-3-3,V. Carmo Mancini,D. Silvestre Júnior,Ceará,Estádio Raimundo Sampaio,0,2,MG,CE
7738,10,2022-06-08,19:04,Juventude,Athletico Paranaense,4-4-2,4-2-3-1,E. Baptista,L. Scolari,Athletico Paranaense,Alfredo Jaconi,1,3,RS,PR
7739,10,2022-06-08,20:29,Atlético Goianiense,Avaí,4-2-3-1,4-3-3,J. de Amorim Campos,E. de Souza Barroca,Atlético Goianiense,Estádio do Governo do Estado de Goiás (Serra Dourada),2,1,GO,SC
7740,10,2022-06-08,20:30,Red Bull Bragantino,Flamengo,4-2-3-1,4-4-2,M. Nogueira Barbieri,P. Carvalho de Sousa,Red Bull Bragantino,Nabizão,1,0,SP,RJ
7741,10,2022-06-08,21:30,Fluminense,Atlético Mineiro,4-4-1-1,4-4-2,F. Diniz Silva,A. Mohamed Matijevich,Fluminense,Maracanã,5,3,RJ,MG
7742,10,2022-06-08,21:30,Santos,Internacional,4-2-3-1,4-2-3-1,F. Bustos,L. Venker de Menezes,-,Estádio Urbano Caldeira,1,1,SP,RS
7743,10,2022-06-09,19:00,Palmeiras,Botafogo,4-2-3-1,4-1-4-1,A. Moreira Ferreira,L. Castro,Palmeiras,Allianz Parque,4,0,SP,RJ
7744,10,2022-06-09,20:00,Coritiba,São Paulo,4-2-3-1,3-1-4-2,G. Morínigo,R. Ceni,-,Couto Pereira,1,1,PR,SP
7745,10,2022-06-09,20:00,Fortaleza,Goiás,3-4-1-2,5-4-1,J. Vojvoda,J. Ribeiro Ventura,-,Arena Castelão,1,1,CE,GO
7746,11,2022-06-11,16:31,Corinthians,Juventude,4-2-3-1,4-4-2,V. de Oliveira Lopes Pereira,E. Baptista,Corinthians,Neo Química Arena,2,0,SP,RS
7747,11,2022-06-11,19:00,Atlético Mineiro,Santos,4-2-3-1,4-2-3-1,A. Mohamed Matijevich,F. Bustos,-,Mineirão,1,1,MG,SP
7749,11,2022-06-11,19:00,Cuiabá,Red Bull Bragantino,4-3-3,4-2-3-1,A. Cardoso de Oliveira,M. Nogueira Barbieri,-,Arena Pantanal,1,1,MT,SP
7748,11,2022-06-11,19:01,Fluminense,Atlético Goianiense,4-2-3-1,4-2-3-1,F. Diniz Silva,J. de Amorim Campos,Atlético Goianiense,Maracanã,0,2,RJ,GO
7750,11,2022-06-11,21:00,Internacional,Flamengo,4-4-1-1,4-3-3,L. Venker de Menezes,D. Silvestre Júnior,Internacional,Estádio José Pinheiro Borda,3,1,RS,RJ
7751,11,2022-06-12,16:00,Goiás,Ceará,3-4-3,4-3-3,J. Ribeiro Ventura,P. Sotero Da Cunha Neto,-,Estádio da Serrinha,1,1,GO,CE
7752,11,2022-06-12,16:00,São Paulo,América Mineiro,3-5-2,4-1-4-1,R. Ceni,V. Carmo Mancini,São Paulo,Morumbi,1,0,SP,MG
7753,11,2022-06-12,18:01,Coritiba,Palmeiras,5-4-1,4-2-3-1,G. Morínigo,A. Moreira Ferreira,Palmeiras,Couto Pereira,0,2,PR,SP
7754,11,2022-06-12,18:59,Fortaleza,Athletico Paranaense,4-2-3-1,4-2-3-1,J. Vojvoda,L. Scolari,-,Arena Castelão,0,0,CE,PR
7755,11,2022-06-13,19:00,Botafogo,Avaí,4-2-3-1,4-1-4-1,L. Castro,E. de Souza Barroca,Avaí,Estádio Nilton Santos,0,1,RJ,SC
7756,12,2022-06-14,21:30,Juventude,Santos,3-5-2,4-2-3-1,E. Baptista,F. Bustos,Santos,Alfredo Jaconi,1,2,RS,SP
7757,12,2022-06-15,19:00,Ceará,Atlético Mineiro,4-3-3,4-2-2-2,M. dos Santos Gonçalves,A. Mohamed Matijevich,-,Arena Castelão,0,0,CE,MG
7758,12,2022-06-15,19:00,Red Bull Bragantino,Coritiba,4-2-3-1,4-2-3-1,C. Maldonado,G. Morínigo,Red Bull Bragantino,Nabizão,4,2,SP,PR
7759,12,2022-06-15,20:30,Goiás,Internacional,3-4-3,4-3-1-2,J. Ribeiro Ventura,L. Venker de Menezes,Internacional,Estádio da Serrinha,1,2,GO,RS
7760,12,2022-06-15,20:30,Flamengo,Cuiabá,4-3-3,4-4-2,D. Silvestre Júnior,A. Cardoso de Oliveira,Flamengo,Maracanã,2,0,RJ,MT
7762,12,2022-06-15,21:30,América Mineiro,Fluminense,4-1-4-1,4-2-3-1,V. Carmo Mancini,F. Diniz Silva,-,Estádio Raimundo Sampaio,0,0,MG,RJ
7761,12,2022-06-15,21:32,Athletico Paranaense,Corinthians,4-2-3-1,4-2-3-1,L. Scolari,V. de Oliveira Lopes Pereira,-,Estádio Joaquim Américo Guimarães,1,1,PR,SP
7763,12,2022-06-16,16:00,Botafogo,São Paulo,3-4-3,3-4-1-2,L. Castro,R. Ceni,Botafogo,Estádio Nilton Santos,1,0,RJ,SP
7764,12,2022-06-16,17:59,Palmeiras,Atlético Goianiense,4-2-3-1,4-2-3-1,A. Moreira Ferreira,J. de Amorim Campos,Palmeiras,Allianz Parque,4,2,SP,GO
7765,12,2022-06-16,19:00,Avaí,Fortaleza,4-1-4-1,4-4-1-1,E. de Souza Barroca,J. Vojvoda,Avaí,Ressacada,3,2,SC,CE
7766,13,2022-06-18,18:59,Cuiabá,Ceará,4-4-2,4-3-3,A. Cardoso de Oliveira,M. dos Santos Gonçalves,-,Arena Pantanal,0,0,MT,CE
7767,13,2022-06-18,21:00,Santos,Red Bull Bragantino,4-2-3-1,4-2-3-1,F. Bustos,M. Nogueira Barbieri,-,Estádio Urbano Caldeira,2,2,SP,SP
7768,13,2022-06-19,15:59,Atlético Mineiro,Flamengo,4-2-3-1,4-2-3-1,A. Mohamed Matijevich,D. Silvestre Júnior,Atlético Mineiro,Mineirão,2,0,MG,RJ
7769,13,2022-06-19,16:01,Coritiba,Athletico Paranaense,4-2-3-1,4-2-3-1,G. Morínigo,L. Scolari,Athletico Paranaense,Couto Pereira,0,1,PR,PR
7770,13,2022-06-19,16:01,Corinthians,Goiás,4-2-3-1,4-4-2,V. de Oliveira Lopes Pereira,J. Ribeiro Ventura,Corinthians,Neo Química Arena,1,0,SP,GO
7771,13,2022-06-19,18:00,Internacional,Botafogo,4-1-2-1-2,3-4-3,L. Venker de Menezes,L. Castro,Botafogo,Estádio José Pinheiro Borda,2,3,RS,RJ
7772,13,2022-06-19,18:00,Fortaleza,América Mineiro,3-4-3,4-1-4-1,J. Vojvoda,V. Carmo Mancini,Fortaleza,Arena Castelão,1,0,CE,MG
7773,13,2022-06-19,18:01,Atlético Goianiense,Juventude,4-2-3-1,4-3-3,J. de Amorim Campos,E. Baptista,Atlético Goianiense,Estádio Antônio Accioly,3,1,GO,RS
7774,13,2022-06-19,19:01,Fluminense,Avaí,4-2-3-1,4-1-4-1,F. Diniz Silva,E. de Souza Barroca,Fluminense,Maracanã,2,0,RJ,SC
7775,13,2022-06-20,20:00,São Paulo,Palmeiras,3-1-4-2,4-3-1-2,R. Ceni,J. M. Barreto Martins,Palmeiras,Morumbi,1,2,SP,SP
7776,14,2022-06-24,21:29,Internacional,Coritiba,4-3-3,4-2-3-1,L. Venker de Menezes,G. Morínigo,Internacional,Estádio José Pinheiro Borda,3,0,RS,PR
7777,14,2022-06-25,16:30,Athletico Paranaense,Red Bull Bragantino,4-2-3-1,4-2-3-1,L. Scolari,M. Nogueira Barbieri,Athletico Paranaense,Estádio Joaquim Américo Guimarães,4,2,PR,SP
7778,14,2022-06-25,19:00,Flamengo,América Mineiro,4-3-1-2,4-1-4-1,D. Silvestre Júnior,V. Carmo Mancini,Flamengo,Maracanã,3,0,RJ,MG
7779,14,2022-06-25,19:00,Corinthians,Santos,4-1-4-1,4-2-3-1,V. de Oliveira Lopes Pereira,L. Ochandorena,-,Neo Química Arena,0,0,SP,SP
7780,14,2022-06-25,20:59,Atlético Mineiro,Fortaleza,3-4-2-1,3-4-3,A. Mohamed Matijevich,G. Liendo,Atlético Mineiro,Mineirão,3,2,MG,CE
7781,14,2022-06-26,16:01,Avaí,Palmeiras,4-1-4-1,4-2-3-1,E. de Souza Barroca,A. Moreira Ferreira,-,Ressacada,2,2,SC,SP
7782,14,2022-06-26,16:03,Botafogo,Fluminense,3-4-3,4-2-3-1,V. Severino,F. Diniz Silva,Fluminense,Estádio Nilton Santos,0,1,RJ,RJ
7783,14,2022-06-26,18:00,Goiás,Cuiabá,3-4-3,4-3-3,J. Ribeiro Ventura,B. Lazaroni,Goiás,Estádio da Serrinha,1,0,GO,MT
7784,14,2022-06-26,18:00,Ceará,Atlético Goianiense,4-3-3,4-2-3-1,M. dos Santos Gonçalves,J. de Amorim Campos,-,Arena Castelão,1,1,CE,GO
7785,14,2022-06-26,18:01,São Paulo,Juventude,3-1-4-2,4-2-3-1,R. Ceni,U. Louzer Filho,-,Morumbi,0,0,SP,RS
7786,15,2022-07-02,16:29,Juventude,Atlético Mineiro,4-2-3-1,4-2-3-1,U. Louzer Filho,A. Mohamed Matijevich,Atlético Mineiro,Alfredo Jaconi,1,2,RS,MG
7787,15,2022-07-02,16:31,Fluminense,Corinthians,4-2-3-1,3-4-3,F. Diniz Silva,V. de Oliveira Lopes Pereira,Fluminense,Maracanã,4,0,RJ,SP
7788,15,2022-07-02,19:00,Santos,Flamengo,4-2-3-1,4-3-3,F. Bustos,D. Silvestre Júnior,Flamengo,Estádio Urbano Caldeira,1,2,SP,RJ
7789,15,2022-07-02,19:00,Ceará,Internacional,4-2-3-1,4-2-3-1,M. dos Santos Gonçalves,L. Venker de Menezes,-,Arena Castelão,1,1,CE,RS
7790,15,2022-07-02,21:00,Palmeiras,Athletico Paranaense,3-4-3,4-2-3-1,A. Moreira Ferreira,L. Scolari,Athletico Paranaense,Allianz Parque,0,2,SP,PR
7791,15,2022-07-03,11:00,Avaí,Cuiabá,4-3-3,4-1-4-1,E. de Souza Barroca,A. Cardoso de Oliveira,Cuiabá,Ressacada,1,2,SC,MT
7792,15,2022-07-03,16:00,Atlético Goianiense,São Paulo,4-2-3-1,3-4-2-1,J. de Amorim Campos,R. Ceni,São Paulo,Estádio Antônio Accioly,1,2,GO,SP
7793,15,2022-07-03,18:00,América Mineiro,Goiás,4-1-4-1,3-4-2-1,V. Carmo Mancini,J. Ribeiro Ventura,América Mineiro,Estádio Raimundo Sampaio,1,0,MG,GO
7794,15,2022-07-03,18:46,Coritiba,Fortaleza,4-2-3-1,3-4-1-2,G. Morínigo,J. Vojvoda,Coritiba,Couto Pereira,2,1,PR,CE
7795,15,2022-07-04,20:00,Red Bull Bragantino,Botafogo,4-2-3-1,3-4-1-2,M. Nogueira Barbieri,L. Castro,Botafogo,Nabizão,0,1,SP,RJ
7796,16,2022-07-09,16:30,Red Bull Bragantino,Avaí,4-2-3-1,4-3-3,M. Nogueira Barbieri,E. de Souza Barroca,Red Bull Bragantino,Nabizão,4,0,SP,SC
7797,16,2022-07-09,19:05,Fluminense,Ceará,4-2-3-1,4-2-4-0,F. Diniz Silva,M. dos Santos Gonçalves,Fluminense,Maracanã,2,1,RJ,CE
7798,16,2022-07-09,20:30,Goiás,Athletico Paranaense,3-5-2,4-2-3-1,J. Ribeiro Ventura,L. Scolari,Goiás,Estádio da Serrinha,2,1,GO,PR
7799,16,2022-07-10,11:01,Coritiba,Juventude,4-2-3-1,4-4-2,G. Morínigo,U. Louzer Filho,-,Couto Pereira,2,2,PR,RS
7800,16,2022-07-10,16:01,Corinthians,Flamengo,4-2-3-1,4-3-1-2,V. de Oliveira Lopes Pereira,D. Silvestre Júnior,Corinthians,Neo Química Arena,1,0,SP,RJ
7802,16,2022-07-10,18:00,Fortaleza,Palmeiras,3-4-1-2,4-2-3-1,J. Vojvoda,A. Moreira Ferreira,-,Arena Castelão,0,0,CE,SP
7803,16,2022-07-10,18:00,Atlético Mineiro,São Paulo,4-2-3-1,3-1-4-2,A. Mohamed Matijevich,R. Ceni,-,Mineirão,0,0,MG,SP
7801,16,2022-07-10,18:01,Santos,Atlético Goianiense,4-2-3-1,4-2-3-1,M. Fernandes,J. de Amorim Campos,Santos,Estádio Urbano Caldeira,1,0,SP,GO
7804,16,2022-07-10,19:02,Cuiabá,Botafogo,4-1-4-1,3-4-2-1,A. Cardoso de Oliveira,L. Castro,Cuiabá,Arena Pantanal,2,0,MT,RJ
7805,16,2022-07-11,19:59,Internacional,América Mineiro,4-3-1-2,4-1-4-1,L. Venker de Menezes,V. Carmo Mancini,Internacional,Estádio José Pinheiro Borda,1,0,RS,MG
7806,17,2022-07-16,16:30,Athletico Paranaense,Internacional,4-2-3-1,4-2-3-1,L. Scolari,L. Venker de Menezes,-,Estádio Joaquim Américo Guimarães,0,0,PR,RS
7807,17,2022-07-16,18:59,Flamengo,Coritiba,4-1-4-1,4-4-2,D. Silvestre Júnior,G. Morínigo,Flamengo,Estádio Nacional de Brasília,2,0,RJ,PR
7808,17,2022-07-16,19:00,Avaí,Santos,4-1-4-1,4-2-3-1,E. de Souza Barroca,M. Fernandes,Avaí,Ressacada,1,0,SC,SP
7809,17,2022-07-16,21:00,Ceará,Corinthians,4-4-2,4-2-3-1,M. dos Santos Gonçalves,F. J. Monteiro Almeida,Ceará,Arena Castelão,3,1,CE,SP
7810,17,2022-07-17,11:02,Juventude,Goiás,4-1-4-1,4-4-2,U. Louzer Filho,J. Ribeiro Ventura,-,Alfredo Jaconi,0,0,RS,GO
7811,17,2022-07-17,16:03,São Paulo,Fluminense,4-4-2,4-2-3-1,R. Ceni,F. Diniz Silva,-,Morumbi,2,2,SP,RJ
7813,17,2022-07-17,18:00,Atlético Goianiense,Fortaleza,4-2-3-1,3-4-2-1,J. de Amorim Campos,J. Vojvoda,Fortaleza,Estádio Antônio Accioly,0,1,GO,CE
7812,17,2022-07-17,18:02,Botafogo,Atlético Mineiro,4-2-3-1,4-2-3-1,L. Castro,A. Mohamed Matijevich,Atlético Mineiro,Estádio Nilton Santos,0,1,RJ,MG
7814,17,2022-07-17,19:00,América Mineiro,Red Bull Bragantino,4-1-4-1,4-2-3-1,V. Carmo Mancini,M. Nogueira Barbieri,Red Bull Bragantino,Estádio Raimundo Sampaio,0,3,MG,SP
7815,17,2022-07-18,20:00,Palmeiras,Cuiabá,4-2-3-1,3-4-3,A. Moreira Ferreira,A. Cardoso de Oliveira,Palmeiras,Allianz Parque,1,0,SP,MT
7816,18,2022-07-19,22:17,Ceará,Avaí,4-2-3-1,4-1-4-1,M. dos Santos Gonçalves,E. de Souza Barroca,Ceará,Arena Castelão,1,0,CE,SC
7818,18,2022-07-20,18:59,Goiás,Fluminense,4-4-2,4-2-3-1,J. Ribeiro Ventura,F. Diniz Silva,Fluminense,Estádio da Serrinha,2,3,GO,RJ
7817,18,2022-07-20,19:00,Red Bull Bragantino,Fortaleza,4-2-3-1,3-4-2-1,M. Nogueira Barbieri,J. Vojvoda,Red Bull Bragantino,Nabizão,2,1,SP,CE
7819,18,2022-07-20,19:30,Athletico Paranaense,Atlético Goianiense,4-2-3-1,4-2-3-1,L. Scolari,J. de Amorim Campos,Athletico Paranaense,Estádio Joaquim Américo Guimarães,4,1,PR,GO
7820,18,2022-07-20,20:29,Flamengo,Juventude,4-3-1-2,4-1-4-1,D. Silvestre Júnior,U. Louzer Filho,Flamengo,Estádio Nacional de Brasília,4,0,RJ,RS
7821,18,2022-07-20,20:29,Internacional,São Paulo,4-2-3-1,3-1-4-2,L. Venker de Menezes,R. Ceni,-,Estádio José Pinheiro Borda,3,3,RS,SP
7822,18,2022-07-20,21:30,Santos,Botafogo,4-2-3-1,4-2-3-1,M. Fernandes,L. Castro,Santos,Estádio Urbano Caldeira,2,0,SP,RJ
7823,18,2022-07-20,21:33,Corinthians,Coritiba,4-2-3-1,4-1-4-1,V. de Oliveira Lopes Pereira,G. Morínigo,Corinthians,Neo Química Arena,3,1,SP,PR
7824,18,2022-07-21,18:59,Cuiabá,Atlético Mineiro,4-1-4-1,4-2-3-1,A. Cardoso de Oliveira,A. Mohamed Matijevich,-,Arena Pantanal,1,1,MT,MG
7825,18,2022-07-21,20:00,América Mineiro,Palmeiras,4-3-3,4-2-3-1,V. Carmo Mancini,A. Moreira Ferreira,Palmeiras,Estádio Raimundo Sampaio,0,1,MG,SP
7826,19,2022-07-23,18:59,São Paulo,Goiás,4-4-2,4-4-2,R. Ceni,J. Ribeiro Ventura,-,Morumbi,3,3,SP,GO
7827,19,2022-07-23,21:01,Botafogo,Athletico Paranaense,4-2-3-1,4-2-3-1,L. Castro,L. Scolari,Botafogo,Estádio Nilton Santos,2,0,RJ,PR
7828,19,2022-07-24,11:03,Avaí,Flamengo,4-3-3,4-1-2-1-2,E. de Souza Barroca,D. Silvestre Júnior,Flamengo,Ressacada,1,2,SC,RJ
7830,19,2022-07-24,16:00,Palmeiras,Internacional,4-2-3-1,4-1-2-1-2,A. Moreira Ferreira,L. Venker de Menezes,Palmeiras,Allianz Parque,2,1,SP,RS
7831,19,2022-07-24,16:00,Juventude,Ceará,4-1-4-1,4-2-3-1,U. Louzer Filho,M. dos Santos Gonçalves,Juventude,Alfredo Jaconi,1,0,RS,CE
7829,19,2022-07-24,16:02,Fluminense,Red Bull Bragantino,4-2-2-2,4-2-3-1,F. Diniz Silva,M. Nogueira Barbieri,Fluminense,Estádio Municipal General Raulino de Oliveira,2,1,RJ,SP
7833,19,2022-07-24,17:59,Atlético Goianiense,América Mineiro,4-2-3-1,4-1-4-1,J. de Amorim Campos,V. Carmo Mancini,América Mineiro,Estádio Antônio Accioly,0,1,GO,MG
7832,19,2022-07-24,18:01,Atlético Mineiro,Corinthians,4-2-3-1,4-2-3-1,L. Gonçalves,V. de Oliveira Lopes Pereira,Corinthians,Mineirão,1,2,MG,SP
7834,19,2022-07-24,18:59,Fortaleza,Santos,4-4-2,4-1-4-1,J. Vojvoda,L. Cirne Lima de Lorenzi,-,Arena Castelão,0,0,CE,SP
7835,19,2022-07-25,20:01,Coritiba,Cuiabá,4-2-3-1,4-1-4-1,G. Morínigo,A. Cardoso de Oliveira,Coritiba,Couto Pereira,1,0,PR,MT
7836,20,2022-07-30,16:31,Goiás,Coritiba,4-4-2,5-4-1,J. Ribeiro Ventura,G. Morínigo,Goiás,Estádio da Serrinha,1,0,GO,PR
7837,20,2022-07-30,16:32,Ceará,Palmeiras,4-2-3-1,4-2-3-1,M. dos Santos Gonçalves,A. Moreira Ferreira,Palmeiras,Arena Castelão,1,2,CE,SP
7838,20,2022-07-30,19:01,Corinthians,Botafogo,4-2-3-1,4-2-3-1,V. de Oliveira Lopes Pereira,L. Castro,Corinthians,Neo Química Arena,1,0,SP,RJ
7839,20,2022-07-30,20:29,Flamengo,Atlético Goianiense,4-4-2,4-1-4-1,D. Silvestre Júnior,J. de Amorim Campos,Flamengo,Maracanã,4,1,RJ,GO
7841,20,2022-07-31,15:59,Internacional,Atlético Mineiro,4-4-2,4-2-3-1,S. Lobo,A. Stival,Internacional,Estádio José Pinheiro Borda,3,0,RS,MG
7840,20,2022-07-31,16:01,Athletico Paranaense,São Paulo,4-2-3-1,4-1-3-2,L. Scolari,R. Ceni,Athletico Paranaense,Estádio Joaquim Américo Guimarães,1,0,PR,SP
7842,20,2022-07-31,18:00,Cuiabá,Fortaleza,4-1-4-1,4-4-2,A. Cardoso de Oliveira,J. Vojvoda,Fortaleza,Arena Pantanal,0,1,MT,CE
7843,20,2022-07-31,18:00,América Mineiro,Avaí,4-3-3,4-3-3,V. Carmo Mancini,E. de Souza Barroca,América Mineiro,Estádio Raimundo Sampaio,3,1,MG,SC
7844,20,2022-07-31,19:00,Red Bull Bragantino,Juventude,4-2-3-1,4-1-4-1,M. Nogueira Barbieri,U. Louzer Filho,Red Bull Bragantino,Nabizão,1,0,SP,RS
7845,20,2022-08-01,20:00,Santos,Fluminense,4-2-3-1,4-2-3-1,L. Cirne Lima de Lorenzi,E. de Barros,-,Estádio Urbano Caldeira,2,2,SP,RJ
7846,21,2022-08-06,16:30,Juventude,América Mineiro,4-4-2,4-3-3,U. Louzer Filho,V. Carmo Mancini,América Mineiro,Alfredo Jaconi,0,1,RS,MG
7847,21,2022-08-06,16:31,Botafogo,Ceará,4-2-3-1,4-2-3-1,L. Castro,M. dos Santos Gonçalves,-,Estádio Nilton Santos,1,1,RJ,CE
7849,21,2022-08-06,19:00,Atlético Goianiense,Red Bull Bragantino,4-2-3-1,4-3-3,J. de Amorim Campos,M. Nogueira Barbieri,Atlético Goianiense,Estádio Antônio Accioly,2,1,GO,SP
7848,21,2022-08-06,19:01,Avaí,Corinthians,4-3-3,4-2-3-1,E. de Souza Barroca,V. de Oliveira Lopes Pereira,-,Ressacada,1,1,SC,SP
7850,21,2022-08-06,20:32,São Paulo,Flamengo,4-3-3,4-3-3,R. Ceni,D. Silvestre Júnior,Flamengo,Morumbi,0,2,SP,RJ
7851,21,2022-08-07,16:00,Fluminense,Cuiabá,4-2-3-1,3-4-3,F. Diniz Silva,A. Cardoso de Oliveira,Fluminense,Maracanã,1,0,RJ,MT
7852,21,2022-08-07,16:00,Palmeiras,Goiás,4-2-3-1,3-5-2,A. Moreira Ferreira,J. Ribeiro Ventura,Palmeiras,Allianz Parque,3,0,SP,GO
7853,21,2022-08-07,18:00,Fortaleza,Internacional,4-2-3-1,4-2-3-1,J. Vojvoda,L. Venker de Menezes,Fortaleza,Arena Castelão,3,0,CE,RS
7854,21,2022-08-07,18:59,Atlético Mineiro,Athletico Paranaense,4-2-3-1,4-2-3-1,A. Stival,L. Scolari,Athletico Paranaense,Mineirão,2,3,MG,PR
7855,21,2022-08-08,20:04,Coritiba,Santos,4-3-3,4-2-3-1,G. Morínigo,L. Cirne Lima de Lorenzi,Santos,Couto Pereira,1,2,PR,SP
7856,22,2022-08-13,16:30,Goiás,Avaí,4-2-3-1,4-3-3,J. Ribeiro Ventura,E. de Souza Barroca,-,Estádio da Serrinha,1,1,GO,SC
7857,22,2022-08-13,19:02,Corinthians,Palmeiras,4-3-3,4-2-3-1,V. de Oliveira Lopes Pereira,A. Moreira Ferreira,Palmeiras,Neo Química Arena,0,1,SP,SP
7858,22,2022-08-13,20:30,Cuiabá,Juventude,3-4-2-1,5-3-2,A. Cardoso de Oliveira,U. Louzer Filho,Cuiabá,Arena Pantanal,1,0,MT,RS
7859,22,2022-08-13,21:00,Botafogo,Atlético Goianiense,4-2-3-1,4-2-3-1,L. Castro,J. de Amorim Campos,-,Estádio Nilton Santos,0,0,RJ,GO
7860,22,2022-08-14,11:01,Coritiba,Atlético Mineiro,4-3-3,4-1-4-1,G. Morínigo,A. Stival,Atlético Mineiro,Couto Pereira,0,1,PR,MG
7861,22,2022-08-14,16:00,Ceará,Fortaleza,4-2-3-1,4-2-3-1,M. dos Santos Gonçalves,J. Vojvoda,Fortaleza,Arena Castelão,0,1,CE,CE
7862,22,2022-08-14,16:00,Flamengo,Athletico Paranaense,4-3-3,4-2-3-1,D. Silvestre Júnior,L. Scolari,Flamengo,Maracanã,5,0,RJ,PR
7863,22,2022-08-14,16:02,São Paulo,Red Bull Bragantino,3-4-1-2,4-2-3-1,R. Ceni,M. Nogueira Barbieri,São Paulo,Morumbi,3,0,SP,SP
7864,22,2022-08-14,18:03,América Mineiro,Santos,4-3-3,4-2-3-1,V. Carmo Mancini,L. Cirne Lima de Lorenzi,América Mineiro,Estádio Raimundo Sampaio,1,0,MG,SP
7865,22,2022-08-14,18:59,Internacional,Fluminense,4-1-4-1,4-2-3-1,L. Venker de Menezes,F. Diniz Silva,Internacional,Estádio José Pinheiro Borda,3,0,RS,RJ
7866,23,2022-08-20,16:30,Atlético Mineiro,Goiás,4-1-4-1,4-1-4-1,A. Stival,J. Ribeiro Ventura,Goiás,Mineirão,0,1,MG,GO
7867,23,2022-08-20,19:00,Fluminense,Coritiba,4-2-3-1,4-3-3,F. Diniz Silva,A. Ferreira,Fluminense,Maracanã,5,2,RJ,PR
7868,23,2022-08-21,11:00,Juventude,Botafogo,4-1-4-1,4-2-3-1,U. Louzer Filho,L. Castro,-,Alfredo Jaconi,2,2,RS,RJ
7869,23,2022-08-21,16:00,Palmeiras,Flamengo,4-2-3-1,4-3-3,A. Moreira Ferreira,D. Silvestre Júnior,-,Allianz Parque,1,1,SP,RJ
7870,23,2022-08-21,18:00,Athletico Paranaense,América Mineiro,4-2-3-1,4-3-3,L. Scolari,V. Carmo Mancini,-,Estádio Joaquim Américo Guimarães,1,1,PR,MG
7871,23,2022-08-21,18:00,Atlético Goianiense,Cuiabá,4-2-3-1,4-1-4-1,J. de Amorim Campos,A. Cardoso de Oliveira,-,Estádio Antônio Accioly,1,1,GO,MT
7872,23,2022-08-21,18:00,Fortaleza,Corinthians,4-4-2,4-2-3-1,J. Vojvoda,V. de Oliveira Lopes Pereira,Fortaleza,Arena Castelão,1,0,CE,SP
7873,23,2022-08-21,18:00,Red Bull Bragantino,Ceará,4-2-3-1,4-2-3-1,M. Nogueira Barbieri,J. Antonello,-,Nabizão,1,1,SP,CE
